location,fire_age4,fire_age3,fire_age2,fire_age1,fire_age0,Herbs,Shrub,Treed broadleaf,Treed conifer,Treed mixed,Water,Bryoid,Rock,year,week,n_days_effort,Barren-ground Caribou,gray_wolf,grizzly_bear,Muskox,camera,cluster,elevation,esker_camera_distances
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2021,45,7,7,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2021,46,7,6,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2021,47,7,13,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,8,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,9,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,10,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,11,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,12,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,13,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,14,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,15,7,1,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,16,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,17,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,18,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,19,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,20,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,21,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,22,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,23,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,24,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,25,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,26,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,27,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,28,7,0,0,0,1,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,29,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,30,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,31,7,0,0,0,1,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,32,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,33,3,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,52,2,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,3,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,4,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,5,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,6,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-01,1,0,0,0,0,0.05442176870748299,0.5544217687074829,0,0,0,0.24829931972789115,0.14285714285714285,0,2022,7,7,0,0,0,0,01,BIO-TDN-051,383,0
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,28,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,29,7,0,0,0,1,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,30,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,27,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,32,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,33,3,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,52,2,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,31,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,52,5,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,1,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,2,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,3,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,4,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,5,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,6,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,7,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,8,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,9,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,10,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,11,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,12,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,13,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,14,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,15,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,16,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,17,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,18,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,19,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,20,7,0,0,1,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,21,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,22,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,23,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,24,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,25,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2022,26,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,38,4,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,39,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,40,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,41,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,42,7,0,0,0,1,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,43,7,5,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,44,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,45,7,3,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,46,7,8,1,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,47,7,12,1,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,48,7,4,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,49,7,2,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,50,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-02,1,0,0,0,0,0.04897959183673469,0.5551020408163265,0,0,0,0.19183673469387755,0.20408163265306123,0,2021,51,7,0,0,0,0,02,BIO-TDN-051,382.843017578125,331.3546142578125
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,44,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,45,7,7,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,46,7,6,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,47,7,12,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,48,7,1,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,49,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,50,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,51,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,52,5,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,1,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,2,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,3,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,4,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,5,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,6,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,7,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,8,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,9,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,10,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,11,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,12,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,13,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,14,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,15,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,16,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,17,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,18,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,19,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,20,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,21,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,22,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,23,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,24,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,25,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,38,4,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,39,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,40,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,41,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,42,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2021,43,7,4,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,31,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,32,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,33,3,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,52,2,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,29,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,26,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
BIO-TDN-051-03,1,0,0,0,0,0.03319502074688797,0.6680497925311203,0,0,0,0.03734439834024896,0.26141078838174275,0,2022,27,7,0,0,0,0,03,BIO-TDN-051,381.10101318359375,269.9949645996094
